prelim1,training_phase_1,2,0,59,materials/images/9.png,Beta,Alpha,False,1.5017412999877706
prelim1,training_phase_1,2,0,60,materials/images/4.png,Alpha,Alpha,True,0.27244259999133646
prelim1,training_phase_1,2,0,61,materials/images/3.png,Alpha,Alpha,True,0.16239840001799166
prelim1,training_phase_1,2,0,62,materials/images/2.png,Alpha,Alpha,True,0.09651619999203831
prelim1,training_phase_1,2,0,63,materials/images/8.png,Beta,Beta,True,0.07065200002398342
prelim1,training_phase_1,2,0,64,materials/images/9.png,Beta,Alpha,False,0.443561099935323
prelim1,training_phase_1,2,0,65,materials/images/10.png,Beta,Alpha,False,0.2085248000221327
prelim1,training_phase_1,2,0,66,materials/images/11.png,Beta,Beta,True,0.06727890006732196
prelim1,training_phase_1,2,0,67,materials/images/6.png,Beta,Beta,True,0.01309589995071292
prelim1,training_phase_1,2,0,68,materials/images/7.png,Beta,Beta,True,0.017147199949249625
prelim1,training_phase_1,2,0,69,materials/images/1.png,Alpha,Alpha,True,0.23508760007098317
prelim1,training_phase_1,2,0,70,materials/images/0.png,Alpha,Alpha,True,0.013227400020696223
prelim1,training_phase_1,2,0,71,materials/images/5.png,Alpha,Beta,False,0.3229050000663847
prelim1,training_phase_1,2,0,72,materials/images/8.png,Beta,Beta,True,0.012797800009138882
prelim1,training_phase_1,2,0,73,materials/images/1.png,Alpha,Alpha,True,0.12701679999008775
prelim1,training_phase_1,2,0,74,materials/images/0.png,Alpha,Alpha,True,0.08784359996207058
prelim1,training_phase_1,2,0,75,materials/images/10.png,Beta,Beta,True,0.10516020003706217
prelim1,training_phase_1,2,0,76,materials/images/11.png,Beta,Beta,True,0.09297589992638677
prelim1,training_phase_1,2,0,77,materials/images/3.png,Alpha,Alpha,True,0.2655930999899283
prelim1,training_phase_1,2,0,78,materials/images/4.png,Alpha,Alpha,True,0.12872739997692406
prelim1,training_phase_1,2,0,79,materials/images/5.png,Alpha,Alpha,True,0.10682420001830906
prelim1,training_phase_1,2,0,80,materials/images/7.png,Beta,Beta,True,0.025700500002130866
prelim1,training_phase_1,2,0,81,materials/images/9.png,Beta,Beta,True,1.1804634000873193
prelim1,training_phase_1,2,0,82,materials/images/2.png,Alpha,Alpha,True,0.012293400010094047
prelim1,training_phase_1,2,0,83,materials/images/6.png,Beta,Beta,True,0.013105300022289157
prelim1,training_phase_1,2,0,84,materials/images/4.png,Alpha,Beta,False,0.6945444000884891
prelim1,training_phase_1,2,0,85,materials/images/7.png,Beta,Beta,True,0.012388000031933188
prelim1,training_phase_1,2,0,86,materials/images/3.png,Alpha,Alpha,True,0.023553899955004454
prelim1,training_phase_1,2,0,87,materials/images/8.png,Beta,Beta,True,0.014268899918533862
prelim1,training_phase_1,2,0,88,materials/images/10.png,Beta,Beta,True,0.27448040002491325
prelim1,training_phase_1,2,0,89,materials/images/6.png,Beta,Beta,True,0.16085450001992285
prelim1,training_phase_1,2,0,90,materials/images/5.png,Alpha,Beta,False,0.3497563999844715
prelim1,training_phase_1,2,0,91,materials/images/1.png,Alpha,Alpha,True,0.39712650002911687
prelim1,training_phase_1,2,0,92,materials/images/2.png,Alpha,Alpha,True,0.015871700015850365
prelim1,training_phase_1,2,0,93,materials/images/0.png,Alpha,Alpha,True,0.30049260007217526
prelim1,training_phase_1,2,0,94,materials/images/11.png,Beta,Beta,True,0.01867710007354617
prelim1,training_phase_1,2,0,95,materials/images/9.png,Beta,Alpha,False,1.728160599945113
prelim1,training_phase_1,2,0,96,materials/images/9.png,Beta,Beta,True,0.4182924000779167
prelim1,training_phase_1,2,0,97,materials/images/11.png,Beta,Beta,True,0.1596580999903381
prelim1,training_phase_1,2,0,98,materials/images/7.png,Beta,Beta,True,0.48417650000192225
prelim1,training_phase_1,2,0,99,materials/images/1.png,Alpha,Alpha,True,0.016753199975937605
prelim1,training_phase_1,2,0,100,materials/images/0.png,Alpha,Alpha,True,0.22749079996719956
prelim1,training_phase_1,2,0,101,materials/images/6.png,Beta,Beta,True,0.21222940005827695
prelim1,training_phase_1,2,0,102,materials/images/3.png,Alpha,Alpha,True,0.27532420004718006
prelim1,training_phase_1,2,0,103,materials/images/2.png,Alpha,Alpha,True,0.0788256999803707
prelim1,training_phase_1,2,0,104,materials/images/5.png,Alpha,Alpha,True,0.7091650000074878
prelim1,training_phase_1,2,0,105,materials/images/4.png,Alpha,Alpha,True,0.2165038000093773
prelim1,training_phase_1,2,0,106,materials/images/8.png,Beta,Beta,True,0.14469360001385212
prelim1,training_phase_1,2,0,107,materials/images/10.png,Beta,Beta,True,0.2367193999234587
prelim1,training_phase_1,2,0,108,materials/images/1.png,Alpha,Alpha,True,0.24752710002940148
prelim1,training_phase_1,2,0,109,materials/images/8.png,Beta,Beta,True,0.2150150000816211
prelim1,training_phase_1,2,0,110,materials/images/6.png,Beta,Beta,True,0.012568900012411177
prelim1,training_phase_1,2,0,111,materials/images/4.png,Alpha,Alpha,True,1.8522955999942496
prelim1,training_phase_1,2,0,112,materials/images/2.png,Alpha,Alpha,True,0.012540700030513108
prelim1,training_phase_1,2,0,113,materials/images/11.png,Beta,Beta,True,0.12248389993328601
prelim1,training_phase_1,2,0,114,materials/images/9.png,Beta,Alpha,False,3.014432800002396
prelim1,training_phase_1,2,0,115,materials/images/5.png,Alpha,Beta,False,1.4417525000171736
prelim1,training_phase_1,2,0,116,materials/images/0.png,Alpha,Alpha,True,0.5876637999899685
prelim1,training_phase_1,2,0,117,materials/images/7.png,Beta,Beta,True,0.09479719994124025
prelim1,training_phase_1,2,0,118,materials/images/10.png,Beta,Beta,True,0.5668222999665886
prelim1,training_phase_1,2,0,119,materials/images/3.png,Alpha,Alpha,True,0.32324499997776
prelim1,test_phase,2,0,0,materials/images/6.png,Beta,Beta,gen,2.4025754999602214
prelim1,test_phase,2,0,1,materials/images/5.png,Alpha,Alpha,gen,2.409945600084029
prelim1,test_phase,2,0,2,materials/images/1.png,Alpha,Alpha,gen,0.012467399938032031
prelim1,test_phase,2,0,3,materials/images/8.png,Beta,Beta,gen,0.8847769999410957
prelim1,test_phase,2,0,4,materials/images/13.png,test,Beta,gen,0.012323100003413856
prelim1,test_phase,2,0,5,materials/images/7.png,Beta,Beta,gen,0.3423875999869779
prelim1,test_phase,2,0,6,materials/images/4.png,Alpha,Alpha,gen,1.6446490000234917
prelim1,test_phase,2,0,7,materials/images/3.png,Alpha,Alpha,gen,0.012438099947758019
prelim1,test_phase,2,0,8,materials/images/12.png,test,Beta,gen,0.22581840003840625
prelim1,test_phase,2,0,9,materials/images/11.png,Beta,Beta,gen,1.1564685000339523
prelim1,test_phase,2,0,10,materials/images/14.png,test,Beta,gen,3.8941331999376416
prelim1,test_phase,2,0,11,materials/images/15.png,test,Beta,gen,0.013087800005450845
prelim1,test_phase,2,0,12,materials/images/0.png,Alpha,Alpha,gen,0.3061514999717474
prelim1,test_phase,2,0,13,materials/images/9.png,Beta,Beta,gen,0.8427513999631628
prelim1,test_phase,2,0,14,materials/images/10.png,Beta,Beta,gen,0.012570800026878715
prelim1,test_phase,2,0,15,materials/images/2.png,Alpha,Alpha,gen,0.015280599938705564
prelim1,training_phase_2,2,0,0,materials/images/17.png,Gamma,Gamma,True,1.7697502999799326
prelim1,training_phase_2,2,0,1,materials/images/6.png,Beta,Beta,True,0.2041301999706775
prelim1,training_phase_2,2,0,2,materials/images/26.png,Delta,Delta,True,0.08235939999576658
prelim1,training_phase_2,2,0,3,materials/images/1.png,Alpha,Alpha,True,0.01826540008187294
prelim1,training_phase_2,2,0,4,materials/images/5.png,Alpha,Gamma,False,0.023119699908420444
prelim1,training_phase_2,2,0,5,materials/images/2.png,Alpha,Alpha,True,0.5457687000744045
prelim1,training_phase_2,2,0,6,materials/images/0.png,Alpha,Alpha,True,0.1616043000249192
prelim1,training_phase_2,2,0,7,materials/images/4.png,Alpha,Gamma,False,1.2557101999409497
prelim1,training_phase_2,2,0,8,materials/images/23.png,Delta,Delta,True,0.02876209991518408
prelim1,training_phase_2,2,0,9,materials/images/8.png,Beta,Delta,False,0.1837345000822097
prelim1,training_phase_2,2,0,10,materials/images/27.png,Delta,Gamma,False,0.1400973000563681
prelim1,training_phase_2,2,0,11,materials/images/7.png,Beta,Beta,True,1.8209950999589637
prelim1,training_phase_2,2,0,12,materials/images/21.png,Gamma,Alpha,False,1.0785448000533506
prelim1,training_phase_2,2,0,13,materials/images/11.png,Beta,Gamma,False,0.012385900015942752
prelim1,training_phase_2,2,0,14,materials/images/9.png,Beta,Beta,True,2.437618999974802
prelim1,training_phase_2,2,0,15,materials/images/28.png,Delta,Gamma,False,1.0902072000317276
prelim1,training_phase_2,2,0,16,materials/images/20.png,Gamma,Alpha,False,3.0413428000174463
prelim1,training_phase_2,2,0,17,materials/images/18.png,Gamma,Beta,False,2.640289800008759
prelim1,training_phase_2,2,0,18,materials/images/22.png,Gamma,Delta,False,1.150683700107038
prelim1,training_phase_2,2,0,19,materials/images/19.png,Gamma,Gamma,True,0.4268768000183627
prelim1,training_phase_2,2,0,20,materials/images/3.png,Alpha,Alpha,True,1.0284958999836817
prelim1,training_phase_2,2,0,21,materials/images/25.png,Delta,Beta,False,0.04289249994326383
prelim1,training_phase_2,2,0,22,materials/images/10.png,Beta,Gamma,False,0.8741378999548033
prelim1,training_phase_2,2,0,23,materials/images/24.png,Delta,Delta,True,0.4653579000150785
