,training_phase_1,0,0,0,materials/images/7.png,Beta,Alpha,False,2.5586509999993723
,training_phase_1,0,0,1,materials/images/6.png,Beta,Beta,True,2.0760050000099
,training_phase_1,0,0,2,materials/images/0.png,Alpha,Alpha,True,1.2506016000115778
,training_phase_1,0,0,3,materials/images/4.png,Beta,Beta,True,0.3531533999776002
,training_phase_1,0,0,4,materials/images/9.png,Alpha,Alpha,True,0.6582295999978669
,training_phase_1,0,0,5,materials/images/1.png,Alpha,Alpha,True,0.9264862000127323
,training_phase_1,0,0,6,materials/images/5.png,Beta,Beta,True,0.07421849999809638
,training_phase_1,0,0,7,materials/images/10.png,Alpha,Alpha,True,0.35632110000005923
,training_phase_1,0,0,8,materials/images/8.png,Beta,Beta,True,0.5715051000006497
,training_phase_1,0,0,9,materials/images/2.png,Alpha,Alpha,True,0.8634237000078429
,training_phase_1,0,0,10,materials/images/3.png,Beta,Beta,True,0.9627416000002995
,training_phase_1,0,0,11,materials/images/11.png,Alpha,Alpha,True,3.935001000005286
,training_phase_1,0,1,12,materials/images/0.png,Alpha,Beta,False,0.5554508000204805
,training_phase_1,0,1,13,materials/images/8.png,Beta,Alpha,False,0.40486369997961447
,training_phase_1,0,1,14,materials/images/10.png,Alpha,Beta,False,0.7794099999882746
,training_phase_1,0,1,15,materials/images/2.png,Alpha,Beta,False,0.6784706999897026
,training_phase_1,0,1,16,materials/images/11.png,Alpha,Alpha,True,0.021143199992366135
,training_phase_1,0,1,17,materials/images/9.png,Alpha,Beta,False,0.7482370999932755
,training_phase_1,0,1,18,materials/images/5.png,Beta,Alpha,False,0.00016679998952895403
,training_phase_1,0,1,19,materials/images/7.png,Beta,Alpha,False,6.339293500001077
,training_phase_1,0,1,20,materials/images/6.png,Beta,Beta,True,1.2237278000102378
,training_phase_1,0,1,21,materials/images/1.png,Alpha,Alpha,True,0.27701530000194907
,training_phase_1,0,1,22,materials/images/3.png,Beta,Beta,True,7.690243899996858
,training_phase_1,0,1,23,materials/images/4.png,Beta,Alpha,False,13.99096210001153
,training_phase_1,0,2,24,materials/images/3.png,Beta,Beta,True,0.26216139999451116
,training_phase_1,0,2,25,materials/images/4.png,Beta,Alpha,False,0.26613149998593144
,training_phase_1,0,2,26,materials/images/7.png,Beta,Alpha,False,0.13843900000210851
,training_phase_1,0,2,27,materials/images/9.png,Alpha,Beta,False,0.0002342000079806894
,training_phase_1,0,2,28,materials/images/2.png,Alpha,Beta,False,0.3870186999847647
,training_phase_1,0,2,29,materials/images/1.png,Alpha,Alpha,True,0.2964941000100225
,training_phase_1,0,2,30,materials/images/0.png,Alpha,Alpha,True,1.8272545000072569
,training_phase_1,0,2,31,materials/images/5.png,Beta,Beta,True,2.5243244000012055
,training_phase_1,0,2,32,materials/images/6.png,Beta,Alpha,False,1.0409754999855068
,training_phase_1,0,2,33,materials/images/11.png,Alpha,Beta,False,1.529802600009134
,training_phase_1,0,2,34,materials/images/8.png,Beta,Alpha,False,0.1601719000027515
,training_phase_1,0,2,35,materials/images/10.png,Alpha,Beta,False,0.6799044999934267
,test_phase,0,0,0,materials/images/6.png,Beta,Alpha,gen,1.6185963999887463
,test_phase,0,0,1,materials/images/3.png,Beta,Beta,gen,0.8754486000107136
,test_phase,0,0,2,materials/images/10.png,Alpha,Beta,gen,0.37882869999157265
,test_phase,0,0,3,materials/images/4.png,Beta,Alpha,gen,0.21410800001467578
,test_phase,0,0,4,materials/images/1.png,Alpha,Alpha,gen,0.00017169999773614109
,test_phase,0,0,5,materials/images/5.png,Beta,Beta,gen,1.1616577999957372
,test_phase,0,0,6,materials/images/9.png,Alpha,Alpha,gen,3.984116500010714
,test_phase,0,0,7,materials/images/7.png,Beta,Alpha,gen,0.167480300005991
,test_phase,0,0,8,materials/images/8.png,Beta,Beta,gen,0.00023320000036619604
,test_phase,0,0,9,materials/images/13.png,test,Alpha,gen,0.00016910000704228878
,test_phase,0,0,10,materials/images/12.png,test,Alpha,gen,0.00017109999316744506
,test_phase,0,0,11,materials/images/2.png,Alpha,Beta,gen,0.00023480001254938543
,test_phase,0,0,12,materials/images/11.png,Alpha,Beta,gen,1.2582263000076637
,test_phase,0,0,13,materials/images/0.png,Alpha,Beta,gen,0.00023639999562874436
,test_phase,0,0,14,materials/images/14.png,test,Beta,gen,0.00023450001026503742
