,training_phase_1,0,0,0,materials/images/0.png,Alpha,Alpha,True,1.496154899999965
,training_phase_1,0,0,1,materials/images/5.png,Beta,Alpha,False,0.21062769999844022
,training_phase_1,0,0,2,materials/images/10.png,Alpha,Alpha,True,2.062558600009652
,training_phase_1,0,0,3,materials/images/9.png,Alpha,Beta,False,12.64400659999228
,training_phase_1,0,0,4,materials/images/8.png,Beta,Alpha,False,1.2560645999910776
,training_phase_1,0,0,5,materials/images/2.png,Alpha,Alpha,True,1.2005772999837063
,training_phase_1,0,0,6,materials/images/11.png,Alpha,Beta,False,0.5836776999931317
,training_phase_1,0,0,7,materials/images/6.png,Beta,Beta,True,0.2580234999768436
,training_phase_1,0,0,8,materials/images/3.png,Beta,Alpha,False,0.28250390000175685
,training_phase_1,0,0,9,materials/images/4.png,Beta,Alpha,False,1.009566900000209
,training_phase_1,0,0,10,materials/images/1.png,Alpha,Beta,False,1.1975150000071153
,training_phase_1,0,0,11,materials/images/7.png,Beta,Alpha,False,1.2633082999964245
,training_phase_1,0,1,12,materials/images/7.png,Beta,Beta,True,0.9405184999923222
,training_phase_1,0,1,13,materials/images/1.png,Alpha,Alpha,True,1.2777377000020351
,training_phase_1,0,1,14,materials/images/11.png,Alpha,Beta,False,0.6315073000150733
,training_phase_1,0,1,15,materials/images/0.png,Alpha,Beta,False,0.16322220000438392
,training_phase_1,0,1,16,materials/images/4.png,Beta,Beta,True,0.008276799984741956
,training_phase_1,0,1,17,materials/images/10.png,Alpha,Beta,False,1.0674723999982234
,training_phase_1,0,1,18,materials/images/2.png,Alpha,Alpha,True,0.1289874000067357
,training_phase_1,0,1,19,materials/images/5.png,Beta,Alpha,False,0.4137232000066433
,training_phase_1,0,1,20,materials/images/8.png,Beta,Beta,True,1.919907300005434
,training_phase_1,0,1,21,materials/images/3.png,Beta,Alpha,False,0.9252862999856006
,training_phase_1,0,1,22,materials/images/6.png,Beta,Alpha,False,1.0100036000076216
,training_phase_1,0,1,23,materials/images/9.png,Alpha,Alpha,True,0.5752374000148848
,training_phase_1,0,2,24,materials/images/1.png,Alpha,Alpha,True,0.6863845000043511
,training_phase_1,0,2,25,materials/images/11.png,Alpha,Beta,False,0.4139170999987982
,training_phase_1,0,2,26,materials/images/7.png,Beta,Beta,True,0.7705497000133619
,training_phase_1,0,2,27,materials/images/5.png,Beta,Alpha,False,0.7301461999886669
,training_phase_1,0,2,28,materials/images/8.png,Beta,Alpha,False,1.3791613999928813
,training_phase_1,0,2,29,materials/images/2.png,Alpha,Beta,False,1.7988303000165615
,training_phase_1,0,2,30,materials/images/6.png,Beta,Beta,True,1.29275619998225
,training_phase_1,0,2,31,materials/images/10.png,Alpha,Alpha,True,0.8912135999999009
,training_phase_1,0,2,32,materials/images/4.png,Beta,Beta,True,1.8312617000192404
,training_phase_1,0,2,33,materials/images/9.png,Alpha,Alpha,True,1.1445272999990266
,training_phase_1,0,2,34,materials/images/3.png,Beta,Beta,True,0.1442815999907907
,training_phase_1,0,2,35,materials/images/0.png,Alpha,Alpha,True,0.5023977000091691
,test_phase,0,0,0,materials/images/5.png,Beta,Beta,gen,3.523126799991587
,test_phase,0,0,1,materials/images/9.png,Alpha,Alpha,gen,0.6353817000053823
,test_phase,0,0,2,materials/images/14.png,test,Alpha,gen,1.4552039000263903
,test_phase,0,0,3,materials/images/12.png,test,Beta,gen,0.7904702999803703
,test_phase,0,0,4,materials/images/11.png,Alpha,Alpha,gen,0.47214990001521073
,test_phase,0,0,5,materials/images/13.png,test,Beta,gen,1.1931305000034627
,test_phase,0,0,6,materials/images/1.png,Alpha,Beta,gen,1.143434800003888
,test_phase,0,0,7,materials/images/8.png,Beta,Alpha,gen,1.2990526999928989
,test_phase,0,0,8,materials/images/2.png,Alpha,Beta,gen,0.579748300020583
,test_phase,0,0,9,materials/images/10.png,Alpha,Beta,gen,1.3095411999966018
,test_phase,0,0,10,materials/images/4.png,Beta,Beta,gen,0.00022700001136399806
,test_phase,0,0,11,materials/images/3.png,Beta,Alpha,gen,0.00016449997201561928
,test_phase,0,0,12,materials/images/6.png,Beta,Beta,gen,0.8330124000203796
,test_phase,0,0,13,materials/images/0.png,Alpha,Alpha,gen,1.2527111000090372
,test_phase,0,0,14,materials/images/7.png,Beta,Alpha,gen,1.968193099979544
